smiles,toxic,active_assays_count,total_tested_assays,mol_weight,logp,tpsa,h_donors,h_acceptors,rotatable_bonds,aromatic_rings
C1=CC[C]([Ti+2][C]2=CC=CC2)=C1,0,0,9,178.06,2.76,0.0,0,0,2,0
O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,0,0,12,388.3,-4.8,221.54,8,8,6,0
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0,0,12,272.25,-1.43,119.61,5,7,3,1
c1cc[c]([Hg][c]2ccccc2)cc1,1,2,6,354.8,1.72,0.0,0,0,2,2
Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,1,4,10,229.28,3.46,42.24,1,2,2,2
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132,1,3,5,384.52,4.26,62.97,1,4,1,1
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,0,0,8,432.5,3.41,70.05,1,5,5,4
Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,0,0,11,266.1,1.78,71.77,2,3,1,2
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,1,2,8,334.38,3.1,79.37,2,4,3,3
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,1,3,10,386.49,3.3,80.67,1,5,3,0
CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,0,0,12,447.58,6.78,50.94,1,3,5,5
CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,0,0,1,316.43,3.07,55.56,1,5,4,2
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0,0,12,316.43,0.5,79.74,2,8,6,1
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1,2,7,397.52,5.14,41.03,1,3,6,3
COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,0,0,11,320.5,4.11,9.23,0,3,3,2
Clc1ccc2nsnc2c1NC1=NCCN1,1,1,12,253.72,1.72,62.2,2,6,1,2
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0,0,12,395.43,2.42,75.17,1,4,5,3
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0,0,3,875.11,5.6,170.06,3,14,8,0
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1,1,10,705.65,5.58,104.7,0,9,11,5
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,1,5,11,303.83,4.19,12.47,0,2,8,2
CN1CCOC(c2ccccc2)c2ccccc2C1,1,1,12,253.34,3.24,12.47,0,2,1,2
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,0,12,516.86,9.91,40.46,2,4,4,2
c1cc[c]([Bi]([c]2ccccc2)[c]2ccccc2)cc1,1,1,9,440.3,2.2,0.0,0,0,3,3
C(=C\C=N\c1ccccc1)/C=C/Nc1ccccc1,0,0,10,248.33,4.57,24.39,1,2,5,2
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0,0,11,537.58,4.64,58.2,2,2,14,2
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,1,3,11,300.31,3.87,76.66,2,4,4,2
Cc1ccc2c(c1)c1c3n2CCNC3CCC1,1,1,10,226.32,2.93,16.96,1,1,0,2
O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12,0,0,10,391.2,2.97,72.19,1,3,4,3
Cc1cc(N)no1,0,0,11,98.11,0.57,52.05,1,3,0,1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,1,2,10,564.85,10.96,34.14,0,2,10,0
c1ccc2c(c1)sc1ccccc12,0,0,12,184.26,4.05,0.0,0,1,0,3
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0,0,12,314.37,2.26,90.01,2,4,4,3
c1ccc(-c2ccccn2)nc1,0,0,9,156.19,2.14,25.78,0,2,1,2
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1,1,11,325.41,3.44,46.61,0,3,5,2
COc1cc2c(cc1OC)C(=O)CC2,0,0,2,192.21,1.83,35.53,0,3,2,1
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,0,0,2,463.62,4.86,67.59,1,4,10,3
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0,0,1,454.91,3.96,107.73,1,8,6,3
Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,0,0,1,338.4,3.48,86.19,1,4,3,2
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1,3,6,567.8,4.75,101.9,4,6,9,2
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,1,1,10,847.02,4.62,205.55,5,14,4,1
Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,0,0,11,405.46,0.33,122.64,2,7,11,2
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,0,0,9,1699.85,2.31,602.98,22,19,37,10
CCN(CC)CCNC(=O)C1C(C)=NC(/C=C2\C(=O)Nc3ccc(F)cc32)=C1C.O=C(O)CC(O)C(=O)O,0,0,1,532.57,1.89,168.63,5,7,10,1
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,1,3,10,272.43,4.76,17.07,0,1,0,0
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,1,4,11,376.67,4.6,47.36,0,3,6,2
N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,0,0,11,831.98,-1.84,323.89,11,11,10,2
O=c1cccccc1O,1,1,9,122.12,0.75,37.3,1,2,0,1
O=C(C(=O)c1ccco1)c1ccco1,1,1,11,190.15,1.94,60.42,0,4,3,2
O=c1[nH]cnc2ccccc12,0,0,11,146.15,0.92,45.75,1,2,0,2
C1CS1,0,0,12,60.12,0.73,0.0,0,1,0,0
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0,0,12,578.75,3.86,99.54,2,8,8,2
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,0,0,8,310.38,5.72,26.3,0,4,6,2
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,1,2,5,359.67,6.04,37.91,1,3,3,3
C1=Cc2cccc3cccc1c23,0,0,11,152.2,3.32,0.0,0,0,0,2
c1ccc(SSc2ccccc2)cc1,1,1,12,218.35,4.49,0.0,0,2,3,2
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1,4,6,253.27,0.83,129.62,3,7,1,3
CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1,0,0,9,328.48,4.16,23.55,0,3,5,2
Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1,0,0,9,208.69,2.34,24.92,1,2,1,1
c1cnc2cc3c(cc2n1)C1CNCC3C1,0,0,12,211.27,1.8,37.81,1,3,0,2
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1,5,8,485.95,4.39,88.61,2,7,9,3
CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,0,0,11,354.45,2.95,54.7,1,4,2,2
CCCCC[C@@H](O)C1C(=O)OC(C)[C@H](O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,0,0,10,670.84,0.86,228.6,10,12,5,0
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,1,1,5,257.08,3.9,58.93,1,2,2,2
C/C(=C\c1csc(C)n1)C1C[C@@H]2O[C@]2(C)CCC[C@H](C)C(O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,1,1,6,507.69,4.48,109.25,2,8,2,1
O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,0,0,9,414.69,1.88,84.22,2,5,4,2
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0,0,12,382.53,3.82,53.17,1,3,6,3
CN1CCN(C(=O)C2CCCCC2)CC1,0,0,12,210.32,1.34,23.55,0,2,1,0
CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1,0,0,1,331.36,2.99,40.54,1,3,3,2
O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,0,0,10,363.89,3.82,47.56,1,4,7,1
Cc1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O,0,0,12,283.33,2.67,60.05,1,2,5,3
O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2,1,1,9,337.42,3.52,38.77,0,4,5,2
CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,0,0,10,411.63,5.0,41.49,2,3,0,0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0,0,12,404.49,3.8,57.69,0,3,6,3
CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,1,1,9,405.59,8.08,12.03,1,1,6,4
CC12CCCC=C1C(=O)OC2=O,0,0,12,166.18,1.19,43.37,0,3,0,0
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,1,1,12,335.34,1.48,112.74,2,6,2,2
CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3N)O[C@@H]2[C@@H]1O,0,0,10,539.58,-6.95,283.64,11,16,6,0
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,1,1,11,354.34,1.93,66.92,0,4,2,1
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,0,0,10,423.87,4.34,72.91,0,5,8,1
COC(=O)CSc1cc(/N=c2\sc(=O)n3n2CCCC3)c(F)cc1Cl,0,0,12,403.89,2.8,65.59,0,6,4,2
Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,1,1,8,421.5,5.03,74.94,0,6,7,3
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,1,1,12,363.34,3.52,55.32,0,5,5,2
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1,1,12,385.51,2.09,69.64,0,6,6,1
C1CN(P2(N3CC3)=NP(N3CC3)(N3CC3)=NP(N3CC3)(N3CC3)=N2)CCO1,1,1,10,431.36,1.75,64.6,0,10,6,0
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,1,2,6,308.35,2.84,105.64,3,5,2,4
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,0,0,9,704.87,4.21,171.22,5,9,14,3
CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,1,4,7,719.92,2.58,158.47,4,8,20,2
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0,0,9,577.73,2.52,118.21,3,6,5,2
CCCC1CCOC(C)S1,0,0,12,160.28,2.65,9.23,0,2,2,0
O=C1CCCCCCCCCCOCCCCO1,1,1,12,256.39,3.85,35.53,0,3,0,0
CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,0,0,12,379.5,4.14,44.81,1,4,7,2
COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1,1,2,12,315.35,2.91,84.08,2,4,3,3
Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc([N+](=O)[O-])ccc1N2,1,6,8,353.77,4.51,96.21,2,5,2,3
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,0,0,9,287.34,2.37,67.87,1,4,3,3
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1,2,8,348.49,6.1,37.3,1,1,3,2
O=C1C=CC(=O)N1c1ccccc1,1,1,3,173.17,1.12,37.38,0,2,1,1
CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,1,1,2,498.62,3.74,77.54,0,6,12,2
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,0,0,2,384.44,2.12,80.28,0,5,6,3
COc1ccnc2c1CCCCC2S(=O)c1nc2ccccc2[nH]1,1,1,2,341.44,3.54,67.87,1,4,3,3
c1ccc(SCCSc2ccccc2)cc1,1,1,9,246.4,4.57,0.0,0,2,5,2
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3C(C)=CC[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=CC=C[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,1,1,6,899.13,5.91,170.06,3,14,7,0
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,0,0,11,307.39,3.12,48.0,0,4,4,1
O=C([O-])c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,0,0,10,403.41,1.74,118.56,3,5,7,3
COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,1,2,9,328.44,3.77,34.59,0,4,3,2
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0,0,6,469.67,7.22,29.54,0,3,9,3
CC(=C\c1ccccc1)/C=C1/SC(=S)N(CC(=O)O)C1=O,1,1,8,319.41,2.92,57.61,1,4,4,1
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1,4,9,310.44,3.66,37.3,1,2,1,0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,1,2,6,387.72,5.86,27.05,0,3,6,3
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,1,1,8,585.7,2.54,166.28,4,9,6,0
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,0,0,11,296.41,2.66,23.55,0,2,1,1
COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,0,0,9,465.57,2.19,112.96,1,7,6,2
CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1,3,5,514.09,5.14,73.33,0,6,11,3
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,1,3,7,247.68,3.38,54.02,2,2,2,2
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1,2,9,470.61,6.33,57.86,2,4,7,4
COC[C@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@H]1C,0,0,11,533.64,4.5,61.8,0,6,6,2
C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0,0,2,398.5,3.58,46.53,1,3,6,2
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,1,1,7,491.54,3.82,111.01,1,8,7,2
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1,1,2,354.45,4.61,71.44,1,3,8,1
CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,1,1,11,310.44,3.94,28.26,1,2,2,2
C1CN(CCOCCN2CCOCC2)CCO1,0,0,12,244.33,-0.33,34.17,0,5,6,0
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0,0,3,457.61,6.26,30.93,0,4,7,3
CC(CN1c2ccccc2Sc2cccnc21)N(C)C,0,0,6,285.42,3.63,19.37,0,4,3,2
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0,0,10,367.49,3.99,38.77,0,4,7,2
Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCCC34CO[C@@H]2[C@H]41,0,0,5,342.48,5.15,38.69,1,3,0,1
CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,1,1,8,371.55,2.81,88.24,3,7,7,2
COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,0,0,12,389.52,3.45,66.43,0,4,3,2
CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1,0,0,2,338.45,2.52,52.57,2,3,6,2
O=[N+]([O-])c1cncn1CCN1CCOCC1,0,0,2,226.24,0.12,73.43,0,5,4,1
O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,1,1,2,395.38,3.33,63.69,1,6,6,2
Cc1[nH]cnc1-c1ccc(Cl)cc1,0,0,2,192.65,3.04,28.68,1,1,1,2
O=C1CC2CC1C1CCCC21,1,1,11,150.22,2.01,17.07,0,1,0,0
CC1=CCC2C(C1)C2(C)C,0,0,8,136.24,3.0,0.0,0,0,0,0
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,0,0,12,364.38,1.39,127.35,2,7,4,2
CCOP(=O)(SC(C)CC)N1CCSC1=O,0,0,12,283.36,3.83,46.61,0,5,6,0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,1,3,8,584.66,-1.51,206.6,8,12,4,0
CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,0,0,10,405.42,-2.15,170.59,4,6,6,1
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,1,1,4,656.66,2.75,160.83,3,14,6,3
CC1(C)C(\C=C/C=C\C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,0,0,7,751.99,8.37,120.65,0,7,14,4
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,1,1,12,300.34,2.01,97.97,2,5,3,3
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0,0,12,299.35,-0.18,113.72,4,5,7,0
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1,3,10,654.61,3.19,118.21,3,6,5,2
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,1,4,8,297.19,4.13,27.05,0,2,6,2
C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O,0,0,10,318.37,1.62,66.92,0,4,5,0
O=C1OC(=O)C2CCCCC12,0,0,12,154.16,0.88,43.37,0,3,0,0
O=C1OC(=O)C2CC=CCC12,0,0,12,152.15,0.65,43.37,0,3,0,0
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,1,3,7,364.94,5.24,34.89,0,3,3,2
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0,0,12,414.35,3.44,59.59,2,4,7,1
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,1,1,12,372.55,3.81,58.2,2,2,1,0
CC1=C2N=C(C=C3N=C(C(C)=C4[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[N]4[Co+][C]#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,0,0,11,1355.39,2.72,477.85,9,20,27,2
CCCN[C@H]1CCc2nc(N)sc2C1,0,0,12,211.33,1.58,50.94,2,4,3,1
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,0,0,8,295.45,4.37,3.24,0,2,0,2
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0,0,10,575.63,-1.4,219.93,4,13,9,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,0,0,9,1023.14,-1.74,381.62,6,26,16,4
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,1,1,9,576.51,4.13,121.88,2,7,7,3
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,0,0,10,379.5,3.86,40.73,1,4,6,3
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0,0,10,502.75,8.24,0.0,0,0,9,4
COc1ccc(C2NC(=S)N3C(c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC,0,0,7,446.55,2.71,67.46,2,6,6,2
O=C1CCCCCCCCCCCCCCO1,0,0,12,240.39,4.61,26.3,0,2,0,0
CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,1,1,9,371.83,1.62,96.44,1,6,2,2
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,1,2,12,312.12,3.51,20.31,0,1,2,1
CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,0,0,12,555.76,4.61,88.1,0,7,7,1
CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,0,0,10,421.91,3.02,106.09,1,6,6,2
CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C,0,0,8,604.86,5.91,64.17,0,6,13,3
O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl,1,2,7,338.77,3.99,65.31,0,3,4,2
CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,1,1,3,498.34,3.69,100.05,2,7,4,3
O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br,1,3,9,390.26,3.38,63.24,1,4,4,2
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,1,4,10,336.37,3.1,40.8,0,4,2,3
CCCCCc1cccc(=O)o1,1,1,12,166.22,2.37,30.21,0,2,4,1
NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,1,1,11,305.37,2.37,89.62,2,4,6,1
C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,1,1,8,528.54,6.58,58.2,2,2,2,1
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1,3,7,585.19,7.61,73.25,1,5,12,4
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,0,0,12,358.85,4.18,59.92,0,4,3,3
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,1,2,8,628.81,4.33,120.0,4,5,15,3
